# src	target	target_line	fingerprint	flag
# 갱신: bun run tools/check-citations.ts --update  (대장 = 지금 인용 집합. 손으로 고치지 않는다)
# bare 461 held detached=74 unresolved=14 naked-name=14
# cards bare=23 held detached=2 unresolved=16 naked-name=0
# naked-line 29
docs/ORD-006-conventions.md	KANBAN.cards/KAN-026.md	58	367b5777c2b0	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-026.md	114	9822cff18312	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	45	ac287f78ffe4	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	47	0c93dfe0a305	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	48	3c8dc2bbdc11	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	49	4d9326b4206a	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	52	0967d3418d29	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	99	ad7b065caa4b	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	132	c8daf9961237	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	168	6ff31b14f6a0	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	195	a407e5f9708c	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-027.md	215	5e802fd00947	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	9	3e4ef374c424	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	10	23cca02b74f3	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	22	42a2c55221b6	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	25	3492905e7919	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	29	40adac6d6d62	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	39	8b46e745c7e9	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	45	cbb65ee76134	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	46	59e0c6f0c8bf	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	84	2cea35c6f4f3	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	158	2946b00ad5b6	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	229	946dc649f07d	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	232	aac42ac40aa5	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	237	5b2d4fcda5d7	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	239	fd962ac80fd9	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	241	0b7fe2d8cae3	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	263	47e759516d59	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	265	c26d5b04edad	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1429	5bd049084d27	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1430	a005e91eaa9a	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1431	a3a3f6634d1b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1433	609a620bb4b5	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1614	fae156f3f684	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1764	fca94a81d46f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1772	645727a161ff	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1774	6852da778c33	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1776	f2c798623cd2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1803	770f7611f9b4	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1806	62afefd0d27d	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1933	a04c154f36e2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1934	270d60cc32a9	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	1943	acb67184cf6d	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2105	32502aee4544	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2113	cb1d7cb713c3	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2167	b56c174cb670	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2250	643d545e8740	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2270	0699621a425a	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2271	9c150734f2f4	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2273	781a2a56c4ae	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2298	e5cae346d508	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2300	9bf8331e3f4f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2404	f802fccd6fbe	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2412	b8002cd56d05	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2590	15f6110a2584	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2605	e69d1c1cbfee	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2655	611083e2870b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2705	73e9f8cdd1cc	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2710	2e51b3159090	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2822	b4a7f949d9c8	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2869	a4125afaad7f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2871	1290b4387ac9	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2894	2141e5126bec	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2901	23e459a6ffea	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2908	568dcf8b0575	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	2962	a05ba7df1325	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3031	3f4919c589e3	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3037	70616a0c6e86	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3068	1b6edd16acdb	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3071	2085b02ba4f3	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3368	6b4890fcb4e1	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3372	f8c7495dd4bb	-
